,as_of,ask_id,fund_size
13676,2021-08,B21505,19.5557
13677,2021-09,B21505,18.9698
13678,2021-10,B21505,19.941
13679,2021-11,B21505,19.2499
13680,2021-12,B21505,20.0725
13681,2022-01,B21505,19.2982
13682,2022-02,B21505,19.8802
13683,2022-03,B21505,20.0837
13684,2022-04,B21505,18.6339
13685,2022-05,B21505,18.0
13686,2022-06,B21505,17.1827
13687,2022-07,B21505,18.7896
13688,2022-08,B21505,20.1882
13689,2022-09,B21505,18.3344
13690,2022-10,B21505,19.273
13691,2022-11,B21505,20.7653
13692,2022-12,B21505,19.376
13693,2023-01,B21505,21.6046
13694,2023-02,B21505,21.9911
13695,2023-03,B21505,20.7927
13696,2023-04,B21505,20.0589
13697,2023-05,B21505,19.3199
13698,2023-06,B21505,21.0221
13699,2023-07,B21505,21.5512
13700,2023-08,B21505,21.1837
13701,2023-09,B21505,20.0588
13702,2023-10,B21505,19.2248
13703,2023-11,B21505,20.9402
13704,2023-12,B21505,23.4887
13705,2024-01,B21505,23.2565
13706,2024-02,B21505,20.8036
13707,2024-03,B21505,20.9187
13708,2024-04,B21505,19.7918
13709,2024-05,B21505,20.2285
13710,2024-06,B21505,19.7779
13711,2024-07,B21505,20.6863
13712,2024-08,B21505,20.2551
13713,2024-09,B21505,20.5509
13714,2024-10,B21505,20.5558
13715,2024-11,B21505,21.0579
13716,2024-12,B21505,19.6869
13717,2025-01,B21505,19.6131
13718,2025-02,B21505,19.2455
13719,2025-03,B21505,17.9442
13720,2025-04,B21505,17.6826
13721,2025-05,B21505,18.635
13722,2025-06,B21505,18.9283
13723,2000-01,B21552,354.405
13724,2000-02,B21552,367.717
13725,2000-03,B21552,391.766
13726,2000-04,B21552,375.117
13727,2000-05,B21552,360.887
13728,2000-06,B21552,373.246
13729,2000-07,B21552,365.827
13730,2000-08,B21552,386.671
13731,2000-09,B21552,360.228
13732,2000-10,B21552,341.899
13733,2000-11,B21552,317.402
13734,2000-12,B21552,325.235
13735,2001-01,B21552,322.237
13736,2001-02,B21552,284.317
13737,2001-03,B21552,251.703
13738,2001-04,B21552,265.241
13739,2001-05,B21552,263.723
13740,2001-06,B21552,256.95
13741,2001-07,B21552,247.646
13742,2001-08,B21552,226.217
13743,2001-09,B21552,207.609
13744,2001-10,B21552,209.918
13745,2001-11,B21552,220.073
13746,2001-12,B21552,217.531
13747,2002-01,B21552,213.01
13748,2002-02,B21552,205.757
13749,2002-03,B21552,212.844
13750,2002-04,B21552,200.918
13751,2002-05,B21552,198.531
13752,2002-06,B21552,184.971
13753,2002-07,B21552,173.634
13754,2002-08,B21552,179.814
13755,2002-09,B21552,164.764
13756,2002-10,B21552,179.359
13757,2002-11,B21552,187.498
13758,2002-12,B21552,179.885
13759,2003-01,B21552,176.34
13760,2003-02,B21552,172.251
13761,2003-03,B21552,176.707
13762,2003-04,B21552,194.42
13763,2003-05,B21552,209.215
13764,2003-06,B21552,217.204
13765,2003-07,B21552,225.117
13766,2003-08,B21552,225.023
13767,2003-09,B21552,224.884
13768,2003-10,B21552,236.975
13769,2003-11,B21552,241.16
13770,2003-12,B21552,255.995
13771,2004-01,B21552,264.923
13772,2004-02,B21552,268.187
13773,2004-03,B21552,263.056
13774,2004-04,B21552,258.5
13775,2004-05,B21552,259.813
13776,2004-06,B21552,266.151
13777,2004-07,B21552,255.362
13778,2004-08,B21552,256.095
13779,2004-09,B21552,259.982
13780,2004-10,B21552,262.987
13781,2004-11,B21552,278.944
13782,2004-12,B21552,293.178
13783,2005-01,B21552,293.527
13784,2005-02,B21552,314.555
13785,2005-03,B21552,320.126
13786,2005-04,B21552,330.498
13787,2005-05,B21552,369.342
13788,2005-06,B21552,398.173
13789,2005-07,B21552,459.956
13790,2005-08,B21552,493.933
13791,2005-09,B21552,531.808
13792,2005-10,B21552,544.502
13793,2005-11,B21552,606.76
13794,2005-12,B21552,642.986
13795,2006-01,B21552,705.955
13796,2006-02,B21552,744.219
13797,2006-03,B21552,789.566
13798,2006-04,B21552,832.279
13799,2006-05,B21552,855.647
13800,2006-06,B21552,875.73
13801,2006-07,B21552,894.312
13802,2006-08,B21552,945.622
13803,2006-09,B21552,1022.04
13804,2006-10,B21552,1122.42
13805,2006-11,B21552,1215.29
13806,2006-12,B21552,1298.13
13807,2007-01,B21552,1439.81
13808,2007-02,B21552,1511.05
13809,2007-03,B21552,1611.41
13810,2007-04,B21552,1756.79
13811,2007-05,B21552,1905.09
13812,2007-06,B21552,1942.16
13813,2007-07,B21552,1949.83
13814,2007-08,B21552,2005.01
13815,2007-09,B21552,2086.94
13816,2007-10,B21552,2133.48
13817,2007-11,B21552,2064.58
13818,2007-12,B21552,2031.92
13819,2008-01,B21552,1945.17
13820,2008-02,B21552,1952.97
13821,2008-03,B21552,1912.18
13822,2008-04,B21552,2001.3
13823,2008-05,B21552,2049.49
13824,2008-06,B21552,1866.35
13825,2008-07,B21552,1841.06
13826,2008-08,B21552,1867.4
13827,2008-09,B21552,1708.38
13828,2008-10,B21552,1447.14
13829,2008-11,B21552,1372.54
13830,2008-12,B21552,1414.88
13831,2009-01,B21552,1340.66
13832,2009-02,B21552,1198.82
13833,2009-03,B21552,1276.42
13834,2009-04,B21552,1309.3
13835,2009-05,B21552,1462.14
13836,2009-06,B21552,1472.13
13837,2009-07,B21552,1577.0
13838,2009-08,B21552,1628.3
13839,2009-09,B21552,1815.8
13840,2009-10,B21552,1769.48
13841,2009-11,B21552,1857.75
13842,2009-12,B21552,1876.65
13843,2010-01,B21552,1807.82
13844,2010-02,B21552,1857.9
13845,2010-03,B21552,1933.57
13846,2010-04,B21552,1950.42
13847,2010-05,B21552,1796.06
13848,2010-06,B21552,1673.36
13849,2010-07,B21552,1764.82
13850,2010-08,B21552,1634.91
13851,2010-09,B21552,1751.96
13852,2010-10,B21552,1794.65
13853,2010-11,B21552,1777.92
13854,2010-12,B21552,1854.55
13855,2011-01,B21552,1876.88
13856,2011-02,B21552,1923.74
13857,2011-03,B21552,1938.71
13858,2011-04,B21552,1980.64
13859,2011-05,B21552,1933.43
13860,2011-06,B21552,1896.75
13861,2011-07,B21552,1810.88
13862,2011-08,B21552,1682.11
13863,2011-09,B21552,1553.68
13864,2011-10,B21552,1719.92
13865,2011-11,B21552,1701.86
13866,2011-12,B21552,1686.65
13867,2012-01,B21552,1680.8
13868,2012-02,B21552,1732.27
13869,2012-03,B21552,1763.09
13870,2012-04,B21552,1741.17
13871,2012-05,B21552,1612.78
13872,2012-06,B21552,1670.06
13873,2012-07,B21552,1678.44
13874,2012-08,B21552,1682.86
13875,2012-09,B21552,1924.55
13876,2012-10,B21552,1881.88
13877,2012-11,B21552,1880.54
13878,2012-12,B21552,1884.38
13879,2013-01,B21552,1977.76
13880,2013-02,B21552,1999.09
13881,2013-03,B21552,2055.36
13882,2013-04,B21552,2081.74
13883,2013-05,B21552,2117.1
13884,2013-06,B21552,2078.51
13885,2013-07,B21552,2194.46
13886,2013-08,B21552,2118.45
13887,2013-09,B21552,2169.5
13888,2013-10,B21552,2248.47
13889,2013-11,B21552,2304.58
13890,2013-12,B21552,2303.62
13891,2014-01,B21552,2231.78
13892,2014-02,B21552,2321.46
13893,2014-03,B21552,2340.12
13894,2014-04,B21552,2324.32
13895,2014-05,B21552,2373.67
13896,2014-06,B21552,2392.23
13897,2014-07,B21552,2209.25
13898,2014-08,B21552,2302.99
13899,2014-09,B21552,2268.16
13900,2014-10,B21552,2317.74
13901,2014-11,B21552,2388.91
13902,2014-12,B21552,2331.39
13903,2015-01,B21552,2272.12
13904,2015-02,B21552,2400.11
13905,2015-03,B21552,2380.25
13906,2015-04,B21552,2371.2
13907,2015-05,B21552,2411.16
13908,2015-06,B21552,2356.84
13909,2015-07,B21552,2407.75
13910,2015-08,B21552,2258.52
13911,2015-09,B21552,2197.06
13912,2015-10,B21552,2367.68
13913,2015-11,B21552,2380.53
13914,2015-12,B21552,2272.97
13915,2016-01,B21552,2075.21
13916,2016-02,B21552,2059.47
13917,2016-03,B21552,2170.49
13918,2016-04,B21552,2134.93
13919,2016-05,B21552,2160.42
13920,2016-06,B21552,2122.69
13921,2016-07,B21552,2174.11
13922,2016-08,B21552,2154.03
13923,2016-09,B21552,2136.15
13924,2016-10,B21552,2076.55
13925,2016-11,B21552,2129.65
13926,2016-12,B21552,2118.22
13927,2017-01,B21552,2127.45
13928,2017-02,B21552,2196.16
13929,2017-03,B21552,2176.61
13930,2017-04,B21552,2189.36
13931,2017-05,B21552,2208.74
13932,2017-06,B21552,2218.96
13933,2017-07,B21552,2257.88
13934,2017-08,B21552,2263.77
13935,2017-09,B21552,2307.54
13936,2017-10,B21552,2354.97
13937,2017-11,B21552,2404.42
13938,2017-12,B21552,2380.28
13939,2018-01,B21552,2462.85
13940,2018-02,B21552,2314.73
13941,2018-03,B21552,2257.49
13942,2018-04,B21552,2237.74
13943,2018-05,B21552,2272.49
13944,2018-06,B21552,2257.76
13945,2018-07,B21552,2320.34
13946,2018-08,B21552,2366.79
13947,2018-09,B21552,2327.2
13948,2018-10,B21552,2136.08
13949,2018-11,B21552,2156.89
13950,2018-12,B21552,1943.29
13951,2019-01,B21552,2151.12
13952,2019-02,B21552,2158.38
13953,2019-03,B21552,2168.83
13954,2019-04,B21552,2231.72
13955,2019-05,B21552,2074.18
13956,2019-06,B21552,2202.34
13957,2019-07,B21552,2208.3
13958,2019-08,B21552,2139.29
13959,2019-09,B21552,2149.63
13960,2019-10,B21552,2183.12
13961,2019-11,B21552,2235.23
13962,2019-12,B21552,2261.01
13963,2020-01,B21552,2223.52
13964,2020-02,B21552,2003.84
13965,2020-03,B21552,1721.71
13966,2020-04,B21552,1916.3
13967,2020-05,B21552,1973.38
13968,2020-06,B21552,1991.16
13969,2020-07,B21552,2049.69
13970,2020-08,B21552,2169.48
13971,2020-09,B21552,2036.12
13972,2020-10,B21552,1956.64
13973,2020-11,B21552,2121.05
13974,2020-12,B21552,2156.49
13975,2021-01,B21552,2100.17
13976,2021-02,B21552,2023.73
13977,2021-03,B21552,1739.82
13978,2021-04,B21552,1806.9
13979,2021-05,B21552,1812.38
13980,2021-06,B21552,1842.52
13981,2021-07,B21552,1868.2
13982,2021-08,B21552,1909.07
13983,2021-09,B21552,1768.87
13984,2021-10,B21552,1870.22
13985,2021-11,B21552,1869.93
13986,2021-12,B21552,1780.76
13987,2022-01,B21552,1700.77
13988,2022-02,B21552,1536.9
13989,2022-03,B21552,1554.6
13990,2022-04,B21552,1412.86
13991,2022-05,B21552,1414.0
13992,2022-06,B21552,1297.01
13993,2022-07,B21552,1389.65
13994,2022-08,B21552,1324.86
13995,2022-09,B21552,1203.56
13996,2022-10,B21552,1270.76
13997,2022-11,B21552,1328.18
13998,2022-12,B21552,1218.25
13999,2023-01,B21552,1280.39
14000,2023-02,B21552,1213.27
14001,2023-03,B21552,1251.77
14002,2023-04,B21552,1274.88
14003,2023-05,B21552,1252.44
14004,2023-06,B21552,1305.7
14005,2023-07,B21552,1330.45
14006,2023-08,B21552,1288.85
14007,2023-09,B21552,1224.0
14008,2023-10,B21552,1199.79
14009,2023-11,B21552,1278.76
14010,2023-12,B21552,1305.19
14011,2024-01,B21552,1315.73
14012,2024-02,B21552,1364.16
14013,2024-03,B21552,1384.43
14014,2024-04,B21552,1321.73
14015,2024-05,B21552,1376.91
14016,2024-06,B21552,1429.47
14017,2024-07,B21552,1417.03
14018,2024-08,B21552,1457.57
14019,2024-09,B21552,1485.88
14020,2024-10,B21552,1462.84
14021,2024-11,B21552,1511.4
14022,2024-12,B21552,1477.61
14023,2025-01,B21552,1503.55
14024,2025-02,B21552,1452.52
14025,2025-03,B21552,1357.21
14026,2025-04,B21552,1345.4
14027,2025-05,B21552,1415.74
14028,2025-06,B21552,1468.3
14029,2017-01,B21794,0.00011
14030,2017-02,B21794,29.5558
14031,2017-03,B21794,30.7234
14032,2017-04,B21794,31.3693
14033,2017-05,B21794,31.8949
14034,2017-06,B21794,32.5821
14035,2017-07,B21794,35.2384
14036,2017-08,B21794,34.482
14037,2017-09,B21794,35.8291
14038,2017-10,B21794,39.1135
14039,2017-11,B21794,39.7496
14040,2017-12,B21794,39.7273
14041,2018-01,B21794,40.9468
14042,2018-02,B21794,43.5434
14043,2018-03,B21794,47.291
14044,2018-04,B21794,52.0968
14045,2018-05,B21794,56.2332
14046,2018-06,B21794,60.8007
14047,2018-07,B21794,71.2436
14048,2018-08,B21794,76.477
14049,2018-09,B21794,78.0541
14050,2018-10,B21794,73.9326
14051,2018-11,B21794,76.5008
14052,2018-12,B21794,71.0662
14053,2019-01,B21794,83.2325
14054,2019-02,B21794,89.4081
14055,2019-03,B21794,92.0248
14056,2019-04,B21794,96.8977
14057,2019-05,B21794,89.7655
14058,2019-06,B21794,92.1426
14059,2019-07,B21794,94.8961
14060,2019-08,B21794,93.6217
14061,2019-09,B21794,94.2277
14062,2019-10,B21794,96.5714
14063,2019-11,B21794,103.838
14064,2019-12,B21794,105.932
14065,2020-01,B21794,115.927
14066,2020-02,B21794,109.154
14067,2020-03,B21794,93.8709
14068,2020-04,B21794,118.448
14069,2020-05,B21794,121.951
14070,2020-06,B21794,125.844
14071,2020-07,B21794,131.502
14072,2020-08,B21794,144.698
14073,2020-09,B21794,137.009
14074,2020-10,B21794,146.84
14075,2020-11,B21794,151.695
14076,2020-12,B21794,156.19
14077,2021-01,B21794,158.268
14078,2021-02,B21794,158.261
14079,2021-03,B21794,152.067
14080,2021-04,B21794,149.616
14081,2001-04,B23166,1.69773
14082,2001-09,B23166,2.2789
14083,2002-01,B23166,3.61235
14084,2002-02,B23166,3.61235
14085,2002-03,B23166,4.36937
14086,2002-04,B23166,4.39674
14087,2002-05,B23166,4.41451
14088,2002-06,B23166,4.41451
14089,2002-07,B23166,3.80852
14090,2002-08,B23166,4.14651
14091,2002-09,B23166,4.12738
14092,2002-10,B23166,4.41315
14093,2003-01,B23166,4.82177
14094,2003-03,B23166,4.83398
14095,2003-06,B23166,6.49581
14096,2003-07,B23166,6.82791
14097,2004-01,B23166,10.8722
14098,2004-02,B23166,11.9025
14099,2004-03,B23166,12.7441
14100,2004-04,B23166,12.6801
14101,2004-05,B23166,13.338
14102,2004-06,B23166,14.3934
14103,2004-07,B23166,13.5017
14104,2004-08,B23166,13.5317
14105,2004-09,B23166,14.6801
14106,2004-10,B23166,15.4113
14107,2004-11,B23166,16.311
14108,2004-12,B23166,17.137
14109,2005-01,B23166,16.7219
14110,2005-02,B23166,16.5943
14111,2005-03,B23166,16.4306
14112,2005-04,B23166,15.5319
14113,2005-05,B23166,16.2463
14114,2005-06,B23166,16.5958
14115,2005-07,B23166,17.3782
14116,2005-08,B23166,17.6778
14117,2005-09,B23166,18.3063
14118,2005-10,B23166,18.0462
14119,2005-11,B23166,19.3989
14120,2005-12,B23166,19.5252
14121,2006-01,B23166,21.903
14122,2006-02,B23166,22.3515
14123,2006-03,B23166,23.6855
14124,2006-04,B23166,24.3365
14125,2006-05,B23166,24.0052
14126,2006-06,B23166,24.8011
14127,2006-07,B23166,24.0796
14128,2006-08,B23166,24.6041
14129,2006-09,B23166,24.3647
14130,2006-10,B23166,25.1623
14131,2006-11,B23166,25.9634
14132,2006-12,B23166,25.1273
14133,2007-01,B23166,25.552
14134,2007-02,B23166,25.1901
14135,2007-03,B23166,25.6465
14136,2007-04,B23166,26.8014
14137,2007-05,B23166,26.5209
14138,2007-06,B23166,25.4944
14139,2007-07,B23166,25.2802
14140,2007-08,B23166,25.3214
14141,2007-09,B23166,26.8456
14142,2007-10,B23166,26.7212
14143,2007-12,B23166,26.284
14144,2008-01,B23166,24.5174
14145,2008-02,B23166,24.2793
14146,2008-03,B23166,25.9663
14147,2008-04,B23166,27.5223
14148,2008-05,B23166,28.2918
14149,2008-06,B23166,26.4287
14150,2008-07,B23166,26.0931
14151,2008-08,B23166,26.1461
14152,2008-09,B23166,22.4302
14153,2008-10,B23166,16.2847
14154,2008-11,B23166,15.7733
14155,2008-12,B23166,15.8478
14156,2009-01,B23166,14.882
14157,2009-02,B23166,13.5009
14158,2009-03,B23166,14.2174
14159,2009-04,B23166,15.4966
14160,2009-05,B23166,16.0473
14161,2009-06,B23166,16.2261
14162,2009-07,B23166,17.6013
14163,2009-08,B23166,17.5787
14164,2009-09,B23166,18.7185
14165,2009-10,B23166,17.3726
14166,2009-11,B23166,13.445
14167,2009-12,B23166,14.47
14168,2010-01,B23166,13.2073
14169,2010-02,B23166,13.7252
14170,2010-03,B23166,14.6666
14171,2010-04,B23166,15.2965
14172,2010-05,B23166,14.288
14173,2010-06,B23166,13.3904
14174,2010-07,B23166,14.0972
14175,2010-08,B23166,13.4322
14176,2010-09,B23166,14.9315
14177,2010-10,B23166,15.4268
14178,2010-11,B23166,15.639
14179,2010-12,B23166,18.4384
14180,2011-01,B23166,19.6044
14181,2011-02,B23166,20.9178
14182,2011-03,B23166,21.4299
14183,2011-04,B23166,22.3469
14184,2011-05,B23166,21.9441
14185,2011-06,B23166,21.3902
14186,2011-07,B23166,18.7111
14187,2011-08,B23166,16.8599
14188,2011-09,B23166,14.0361
14189,2011-10,B23166,15.6752
14190,2011-11,B23166,15.2553
14191,2011-12,B23166,14.8667
14192,2012-01,B23166,15.5094
14193,2012-02,B23166,16.2397
14194,2012-03,B23166,17.0212
14195,2012-04,B23166,16.8331
14196,2012-05,B23166,15.7582
14197,2012-06,B23166,16.4104
14198,2012-07,B23166,16.0278
14199,2012-08,B23166,16.6142
14200,2012-09,B23166,16.5908
14201,2012-10,B23166,15.5941
14202,2012-11,B23166,15.3263
14203,2012-12,B23166,15.5521
14204,2013-01,B23166,16.6537
14205,2013-02,B23166,16.8152
14206,2013-03,B23166,17.2909
14207,2013-04,B23166,17.3203
14208,2013-05,B23166,18.0692
14209,2013-06,B23166,17.9479
14210,2013-07,B23166,19.4911
14211,2013-08,B23166,19.4463
14212,2013-09,B23166,20.5885
14213,2013-10,B23166,21.2801
14214,2013-11,B23166,21.6581
14215,2013-12,B23166,21.6784
14216,2014-01,B23166,21.4655
14217,2014-02,B23166,22.8232
14218,2014-03,B23166,23.9918
14219,2014-04,B23166,22.1661
14220,2014-05,B23166,22.8435
14221,2014-06,B23166,23.563
14222,2014-07,B23166,22.7993
14223,2014-08,B23166,23.9455
14224,2014-09,B23166,22.9031
14225,2014-10,B23166,23.8202
14226,2014-11,B23166,24.2106
14227,2014-12,B23166,24.4575
14228,2015-01,B23166,23.8323
14229,2015-02,B23166,26.0533
14230,2015-03,B23166,25.7947
14231,2015-04,B23166,25.1693
14232,2015-05,B23166,25.1629
14233,2015-06,B23166,24.1825
14234,2015-07,B23166,23.3962
14235,2015-08,B23166,21.2702
14236,2015-09,B23166,20.1499
14237,2015-10,B23166,23.1483
14238,2015-11,B23166,23.6932
14239,2015-12,B23166,22.5823
14240,2016-01,B23166,19.9712
14241,2016-02,B23166,19.9482
14242,2016-03,B23166,23.8506
14243,2016-04,B23166,23.8834
14244,2016-05,B23166,23.787
14245,2016-06,B23166,22.9613
14246,2016-07,B23166,23.1198
14247,2016-08,B23166,22.575
14248,2016-09,B23166,25.061
14249,2016-10,B23166,23.8035
14250,2016-11,B23166,24.9597
14251,2016-12,B23166,21.762
14252,2017-01,B23166,23.6784
14253,2017-02,B23166,24.4545
14254,2017-03,B23166,28.3187
14255,2017-04,B23166,28.8852
14256,2017-05,B23166,28.5922
14257,2017-06,B23166,27.5422
14258,2017-07,B23166,27.014
14259,2017-08,B23166,25.8942
14260,2017-09,B23166,27.0713
14261,2017-10,B23166,27.8482
14262,2017-11,B23166,28.3447
14263,2017-12,B23166,28.3157
14264,2018-01,B23166,29.1737
14265,2018-02,B23166,27.9169
14266,2018-03,B23166,28.1865
14267,2018-04,B23166,28.0521
14268,2018-05,B23166,29.4763
14269,2018-06,B23166,29.6609
14270,2018-07,B23166,30.4183
14271,2018-08,B23166,32.0716
14272,2018-09,B23166,31.6965
14273,2018-10,B23166,27.8015
14274,2018-11,B23166,28.9332
14275,2018-12,B23166,24.7061
14276,2019-01,B23166,24.9992
14277,2019-02,B23166,26.691
14278,2019-03,B23166,26.1302
14279,2019-04,B23166,26.858
14280,2019-05,B23166,25.162
14281,2019-06,B23166,26.2273
14282,2019-07,B23166,27.1454
14283,2019-08,B23166,26.3861
14284,2019-09,B23166,25.4685
14285,2019-10,B23166,25.88
14286,2019-11,B23166,27.4003
14287,2019-12,B23166,24.4344
14288,2020-01,B23166,25.0378
14289,2020-02,B23166,23.6462
14290,2020-03,B23166,21.7395
14291,2020-04,B23166,26.5561
14292,2020-05,B23166,29.0314
14293,2020-06,B23166,28.8883
14294,2020-07,B23166,32.3924
14295,2020-08,B23166,36.5763
14296,2020-09,B23166,36.2701
14297,2020-10,B23166,36.9413
14298,2020-11,B23166,38.0051
14299,2020-12,B23166,40.6206
14300,2021-01,B23166,39.8905
14301,2021-02,B23166,43.1256
14302,2021-03,B23166,44.4817
14303,2021-04,B23166,50.094
14304,2021-05,B23166,49.0385
14305,2021-06,B23166,51.2715
14306,2021-07,B23166,52.198
14307,2021-08,B23166,55.3479
14308,2021-09,B23166,52.8889
14309,2021-10,B23166,55.937
14310,2021-11,B23166,55.0164
14311,2021-12,B23166,55.6839
14312,2022-01,B23166,47.4323
14313,2022-02,B23166,46.6173
14314,2022-03,B23166,46.1662
14315,2022-04,B23166,41.0476
14316,2022-05,B23166,40.0
14317,2022-06,B23166,36.0041
14318,2022-07,B23166,40.3266
14319,2022-08,B23166,38.8465
14320,2022-09,B23166,34.685
14321,2022-10,B23166,37.7577
14322,2022-11,B23166,39.8573
14323,2022-12,B23166,36.8976
14324,2023-01,B23166,40.6563
14325,2023-02,B23166,41.511
14326,2023-03,B23166,41.4769
14327,2023-04,B23166,40.327
14328,2023-05,B23166,41.9917
14329,2023-06,B23166,46.0847
14330,2023-07,B23166,56.4
14331,2023-08,B23166,49.6921
14332,2023-09,B23166,42.3615
14333,2023-10,B23166,39.6829
14334,2023-11,B23166,45.487
14335,2023-12,B23166,63.9723
14336,2024-01,B23166,48.4867
14337,2024-02,B23166,70.4606
14338,2024-03,B23166,77.3424
14339,2024-04,B23166,65.54
14340,2024-05,B23166,77.7277
14341,2024-06,B23166,70.1907
14342,2024-07,B23166,68.7881
14343,2024-08,B23166,70.4797
14344,2024-09,B23166,71.939
14345,2024-10,B23166,71.3366
14346,2024-11,B23166,82.1969
14347,2024-12,B23166,77.0031
14348,2025-01,B23166,84.8484
14349,2025-02,B23166,77.4023
14350,2025-03,B23166,70.8309
14351,2025-04,B23166,73.1941
14352,2025-05,B23166,76.4209
14353,2025-06,B23166,80.2064
14354,2002-03,B23372,0.308019
14355,2002-04,B23372,0.780421
14356,2002-05,B23372,0.948219
14357,2002-06,B23372,1.05154
14358,2002-07,B23372,1.04726
14359,2002-08,B23372,1.12329
14360,2002-09,B23372,0.912952
14361,2002-10,B23372,1.03386
14362,2002-11,B23372,1.15451
14363,2002-12,B23372,1.1241
14364,2003-01,B23372,1.14584
14365,2003-02,B23372,1.10515
14366,2003-03,B23372,1.11021
14367,2003-04,B23372,1.20071
14368,2003-05,B23372,1.47347
14369,2003-06,B23372,1.46702
14370,2003-07,B23372,1.82901
14371,2003-08,B23372,5.64351
14372,2003-09,B23372,5.7379
14373,2003-10,B23372,9.93307
14374,2003-11,B23372,14.494
14375,2003-12,B23372,22.5422
14376,2004-01,B23372,25.9157
14377,2004-02,B23372,23.6237
14378,2004-03,B23372,20.8054
14379,2004-04,B23372,17.8418
14380,2004-05,B23372,17.2826
14381,2004-06,B23372,18.1219
14382,2004-07,B23372,15.9907
14383,2004-08,B23372,13.951
14384,2004-09,B23372,14.5435
14385,2004-10,B23372,14.6425
14386,2004-11,B23372,16.254
14387,2004-12,B23372,22.8378
14388,2005-01,B23372,30.8496
14389,2005-02,B23372,30.8146
14390,2005-03,B23372,29.4648
14391,2005-04,B23372,21.2496
14392,2005-05,B23372,19.8352
14393,2005-06,B23372,24.6145
14394,2005-07,B23372,44.2897
14395,2005-08,B23372,60.1135
14396,2005-09,B23372,73.3261
14397,2005-10,B23372,83.8795
14398,2005-11,B23372,104.215
14399,2005-12,B23372,113.721
14400,2006-01,B23372,146.31
14401,2006-02,B23372,168.555
14402,2006-03,B23372,202.935
14403,2006-04,B23372,231.24
14404,2006-05,B23372,242.45
14405,2006-06,B23372,250.737
14406,2006-07,B23372,248.559
14407,2006-08,B23372,255.733
14408,2006-09,B23372,249.608
14409,2006-10,B23372,256.288
14410,2006-11,B23372,255.868
14411,2007-01,B23372,240.537
14412,2007-02,B23372,227.21
14413,2007-03,B23372,224.68
14414,2007-04,B23372,222.276
14415,2007-06,B23372,205.664
14416,2007-07,B23372,202.751
14417,2007-08,B23372,194.785
14418,2007-09,B23372,204.468
14419,2007-10,B23372,202.534
14420,2007-11,B23372,184.182
14421,2007-12,B23372,175.374
14422,2008-01,B23372,154.359
14423,2008-02,B23372,151.851
14424,2008-03,B23372,149.304
14425,2008-04,B23372,151.465
14426,2008-05,B23372,155.941
14427,2008-06,B23372,145.081
14428,2008-07,B23372,145.901
14429,2008-08,B23372,143.86
14430,2008-09,B23372,132.44
14431,2008-10,B23372,106.403
14432,2008-11,B23372,95.2694
14433,2008-12,B23372,95.4907
14434,2009-01,B23372,83.363
14435,2009-02,B23372,71.1489
14436,2009-03,B23372,72.6383
14437,2009-04,B23372,76.7279
14438,2009-05,B23372,77.2159
14439,2009-06,B23372,75.8834
14440,2009-07,B23372,80.0825
14441,2009-08,B23372,81.2068
14442,2009-09,B23372,84.0755
14443,2009-10,B23372,73.4395
14444,2009-11,B23372,75.6179
14445,2009-12,B23372,78.3608
14446,2010-01,B23372,71.4865
14447,2010-02,B23372,73.354
14448,2010-03,B23372,76.9517
14449,2010-04,B23372,80.277
14450,2010-05,B23372,71.3988
14451,2010-06,B23372,64.3419
14452,2010-07,B23372,65.1357
14453,2010-08,B23372,58.6747
14454,2010-09,B23372,64.5461
14455,2010-10,B23372,61.9669
14456,2010-11,B23372,63.221
14457,2010-12,B23372,68.4254
14458,2011-01,B23372,64.287
14459,2011-02,B23372,62.383
14460,2011-03,B23372,61.5908
14461,2011-04,B23372,58.1632
14462,2011-05,B23372,54.8624
14463,2011-06,B23372,52.4293
14464,2011-07,B23372,49.4525
14465,2011-08,B23372,42.9093
14466,2011-09,B23372,38.1304
14467,2011-10,B23372,42.5901
14468,2011-11,B23372,33.1103
14469,2011-12,B23372,32.9577
14470,2012-01,B23372,34.8669
14471,2012-02,B23372,34.5605
14472,2012-03,B23372,35.0497
14473,2012-04,B23372,35.5042
14474,2012-05,B23372,33.0289
14475,2012-06,B23372,34.3097
14476,2012-07,B23372,33.5574
14477,2012-08,B23372,34.1861
14478,2012-09,B23372,33.608
14479,2012-10,B23372,33.0664
14480,2012-11,B23372,34.1513
14481,2012-12,B23372,34.4212
14482,2013-01,B23372,36.1786
14483,2013-02,B23372,36.6298
14484,2013-03,B23372,37.6181
14485,2013-04,B23372,36.2327
14486,2013-05,B23372,37.4822
14487,2013-06,B23372,37.0793
14488,2013-07,B23372,39.6249
14489,2013-08,B23372,37.4369
14490,2013-09,B23372,39.1008
14491,2013-10,B23372,39.7087
14492,2013-11,B23372,40.2671
14493,2013-12,B23372,40.9597
14494,2014-01,B23372,38.8401
14495,2014-02,B23372,39.7755
14496,2014-03,B23372,84.5607
14497,2014-04,B23372,81.0324
14498,2014-05,B23372,81.1094
14499,2014-06,B23372,83.529
14500,2014-07,B23372,78.2384
14501,2014-08,B23372,80.4074
14502,2014-09,B23372,73.574
14503,2014-10,B23372,76.8607
14504,2014-11,B23372,75.4824
14505,2014-12,B23372,75.8802
14506,2015-01,B23372,69.937
14507,2015-02,B23372,74.2041
14508,2015-03,B23372,72.9072
