,as_of,ask_id,fund_size
8907,2005-07,B21659,4084.91
8908,2005-08,B21659,4126.35
8909,2005-09,B21659,4094.7
8910,2005-10,B21659,4074.5
8911,2005-11,B21659,4068.9
8912,2005-12,B21659,4070.07
8913,2006-01,B21659,4165.75
8914,2006-02,B21659,4168.5
8915,2006-03,B21659,4130.68
8916,2006-04,B21659,4210.22
8917,2006-05,B21659,4163.65
8918,2006-06,B21659,4141.09
8919,2006-07,B21659,4190.43
8920,2006-08,B21659,4242.14
8921,2006-09,B21659,4297.3
8922,2006-10,B21659,4307.73
8923,2006-11,B21659,4270.03
8924,2006-12,B21659,4238.87
8925,2007-01,B21659,4265.6
8926,2007-02,B21659,4338.59
8927,2007-03,B21659,4354.9
8928,2007-04,B21659,4465.51
8929,2007-05,B21659,4445.76
8930,2007-06,B21659,4427.47
8931,2007-07,B21659,4522.56
8932,2007-08,B21659,4529.1
8933,2007-09,B21659,4594.81
8934,2007-10,B21659,4546.92
8935,2007-11,B21659,4502.15
8936,2007-12,B21659,4500.48
8937,2008-01,B21659,4483.33
8938,2008-02,B21659,4436.21
8939,2008-03,B21659,4346.9
8940,2008-04,B21659,4282.32
8941,2008-05,B21659,4192.29
8942,2008-06,B21659,4122.11
8943,2008-07,B21659,3911.89
8944,2008-08,B21659,3901.93
8945,2008-09,B21659,3711.13
8946,2008-10,B21659,3087.73
8947,2008-11,B21659,2948.83
8948,2008-12,B21659,2988.5
8949,2009-01,B21659,2814.64
8950,2009-02,B21659,2690.19
8951,2009-03,B21659,2661.89
8952,2009-04,B21659,2668.07
8953,2009-05,B21659,2735.2
8954,2009-06,B21659,2890.89
8955,2009-07,B21659,2398.63
8956,2009-08,B21659,2426.37
8957,2009-09,B21659,2458.35
8958,2009-10,B21659,2447.14
8959,2009-11,B21659,2462.1
8960,2009-12,B21659,2421.86
8961,2010-01,B21659,2502.84
8962,2010-02,B21659,2481.59
8963,2010-03,B21659,2472.2
8964,2010-04,B21659,2536.92
8965,2010-05,B21659,2617.1
8966,2010-06,B21659,2391.02
8967,2010-07,B21659,2323.78
8968,2010-08,B21659,2353.65
8969,2010-09,B21659,2348.23
8970,2010-10,B21659,2303.16
8971,2010-11,B21659,2226.78
8972,2010-12,B21659,2134.4
8973,2011-01,B21659,2207.96
8974,2011-02,B21659,2193.49
8975,2011-03,B21659,2161.04
8976,2011-04,B21659,2167.32
8977,2011-05,B21659,2178.21
8978,2011-06,B21659,2155.3
8979,2011-07,B21659,2145.84
8980,2011-08,B21659,2180.94
8981,2011-09,B21659,2193.95
8982,2011-10,B21659,2111.37
8983,2011-11,B21659,2104.46
8984,2011-12,B21659,2124.59
8985,2012-01,B21659,2138.53
8986,2012-02,B21659,2142.65
8987,2012-03,B21659,2118.0
8988,2012-04,B21659,2193.98
8989,2012-05,B21659,2201.13
8990,2012-06,B21659,2158.16
8991,2012-07,B21659,2179.89
8992,2012-08,B21659,2185.9
8993,2012-09,B21659,2184.44
8994,2012-10,B21659,2210.63
8995,2012-11,B21659,2222.78
8996,2012-12,B21659,2208.54
8997,2013-01,B21659,2182.66
8998,2013-02,B21659,2179.41
8999,2013-03,B21659,2160.77
9000,2013-04,B21659,2181.53
9001,2013-05,B21659,2123.71
9002,2013-06,B21659,2015.57
9003,2013-07,B21659,1993.66
9004,2013-08,B21659,1932.79
9005,2013-09,B21659,1918.07
9006,2013-10,B21659,1957.76
9007,2013-11,B21659,1948.49
9008,2013-12,B21659,1933.96
9009,2014-01,B21659,1977.33
9010,2014-02,B21659,1977.62
9011,2014-03,B21659,1968.04
9012,2014-04,B21659,2032.23
9013,2014-05,B21659,2056.17
9014,2014-06,B21659,2051.25
9015,2014-07,B21659,2041.65
9016,2014-08,B21659,2067.75
9017,2014-09,B21659,2048.71
9018,2014-10,B21659,2075.16
9019,2014-11,B21659,2082.64
9020,2014-12,B21659,2075.37
9021,2015-01,B21659,2115.36
9022,2015-02,B21659,2100.57
9023,2015-03,B21659,2114.81
9024,2015-04,B21659,2124.03
9025,2015-05,B21659,2126.06
9026,2015-06,B21659,2090.53
9027,2015-07,B21659,2095.95
9028,2015-08,B21659,2092.21
9029,2015-09,B21659,2100.78
9030,2015-10,B21659,2080.26
9031,2015-11,B21659,2074.32
9032,2015-12,B21659,2060.5
9033,2016-01,B21659,2059.38
9034,2016-02,B21659,2067.13
9035,2016-03,B21659,2087.76
9036,2016-04,B21659,2101.51
9037,2016-05,B21659,2102.56
9038,2016-06,B21659,2141.98
9039,2016-07,B21659,2145.86
9040,2016-08,B21659,2144.17
9041,2016-09,B21659,2148.05
9042,2016-10,B21659,2127.63
9043,2016-11,B21659,2041.11
9044,2016-12,B21659,2029.17
9045,2017-01,B21659,2026.38
9046,2017-02,B21659,2019.08
9047,2017-03,B21659,2013.32
9048,2017-04,B21659,2022.31
9049,2017-05,B21659,2057.22
9050,2017-06,B21659,2067.78
9051,2017-07,B21659,2076.02
9052,2017-08,B21659,2079.08
9053,2017-09,B21659,2084.1
9054,2017-10,B21659,2089.38
9055,2017-11,B21659,2086.68
9056,2017-12,B21659,2126.84
9057,2018-01,B21659,2097.05
9058,2018-02,B21659,2075.41
9059,2018-03,B21659,2119.99
9060,2018-04,B21659,2101.04
9061,2018-05,B21659,2115.46
9062,2018-06,B21659,2159.81
9063,2018-07,B21659,2149.33
9064,2018-08,B21659,4004.0
9065,2018-09,B21659,3990.05
9066,2018-10,B21659,3906.87
9067,2018-11,B21659,3875.44
9068,2018-12,B21659,3912.95
9069,2019-01,B21659,3949.35
9070,2019-02,B21659,3932.43
9071,2019-03,B21659,3995.59
9072,2019-04,B21659,4002.23
9073,2019-05,B21659,4079.78
9074,2019-06,B21659,4127.03
9075,2019-07,B21659,4123.58
9076,2019-08,B21659,4215.59
9077,2019-09,B21659,4192.03
9078,2019-10,B21659,4204.91
9079,2019-11,B21659,4214.27
9080,2019-12,B21659,4226.5
9081,2020-01,B21659,4323.3
9082,2020-02,B21659,4385.29
9083,2020-03,B21659,4172.44
9084,2020-04,B21659,4159.64
9085,2020-05,B21659,4206.06
9086,2020-06,B21659,4267.14
9087,2020-07,B21659,4343.45
9088,2020-08,B21659,4324.12
9089,2020-09,B21659,4312.82
9090,2020-10,B21659,4291.77
9091,2020-11,B21659,4377.25
9092,2020-12,B21659,4374.54
9093,2021-01,B21659,4344.06
9094,2021-02,B21659,4260.35
9095,2021-03,B21659,4470.32
9096,2021-04,B21659,4498.53
9097,2021-05,B21659,4528.07
9098,2021-06,B21659,4570.67
9099,2021-07,B21659,4617.89
9100,2021-08,B21659,4608.39
9101,2021-09,B21659,4602.87
9102,2021-10,B21659,4591.35
9103,2021-11,B21659,4635.33
9104,2021-12,B21659,4606.79
9105,2022-01,B21659,4483.55
9106,2022-02,B21659,4403.98
9107,2022-03,B21659,4283.9
9108,2022-04,B21659,4081.77
9109,2022-05,B21659,4054.0
9110,2022-06,B21659,3878.99
9111,2022-07,B21659,3962.24
9112,2022-08,B21659,3816.75
9113,2022-09,B21659,3596.35
9114,2022-10,B21659,3507.55
9115,2022-11,B21659,3619.27
9116,2022-12,B21659,3533.82
9117,2023-01,B21659,3648.28
9118,2023-02,B21659,3527.52
9119,2023-03,B21659,3578.78
9120,2023-04,B21659,3571.77
9121,2023-05,B21659,3501.98
9122,2023-06,B21659,3522.65
9123,2023-07,B21659,3516.52
9124,2023-08,B21659,3444.43
9125,2023-09,B21659,3347.59
9126,2023-10,B21659,3235.22
9127,2023-11,B21659,3385.48
9128,2023-12,B21659,3475.0
9129,2024-01,B21659,3449.75
9130,2024-02,B21659,3663.52
9131,2024-03,B21659,3655.55
9132,2024-04,B21659,3521.18
9133,2024-05,B21659,3543.18
9134,2024-06,B21659,3553.47
9135,2024-07,B21659,3607.19
9136,2024-08,B21659,3616.91
9137,2024-09,B21659,3634.51
9138,2024-10,B21659,3523.35
9139,2024-11,B21659,3524.63
9140,2024-12,B21659,3443.93
9141,2025-01,B21659,3432.4
9142,2025-02,B21659,3525.88
9143,2025-03,B21659,3485.64
9144,2025-04,B21659,3449.1
9145,2025-05,B21659,3403.83
9146,2025-06,B21659,3444.22
9147,2014-09,B21962,40.3013
9148,2014-10,B21962,56.4361
9149,2014-11,B21962,61.2445
9150,2014-12,B21962,75.4843
9151,2015-01,B21962,64.8889
9152,2015-02,B21962,46.0963
9153,2015-03,B21962,46.31
9154,2015-04,B21962,43.7207
9155,2015-05,B21962,43.6146
9156,2015-06,B21962,43.1278
9157,2015-07,B21962,43.5533
9158,2015-08,B21962,44.6937
9159,2015-09,B21962,52.948
9160,2015-10,B21962,53.1215
9161,2015-11,B21962,54.5238
9162,2015-12,B21962,54.3364
9163,2016-01,B21962,55.0692
9164,2016-02,B21962,58.3042
9165,2016-03,B21962,58.8399
9166,2016-04,B21962,59.0862
9167,2016-05,B21962,58.1128
9168,2016-06,B21962,59.1462
9169,2016-07,B21962,68.8801
9170,2016-08,B21962,69.0703
9171,2016-09,B21962,69.2233
9172,2016-10,B21962,70.7335
9173,2016-11,B21962,80.1809
9174,2016-12,B21962,88.5487
9175,2017-01,B21962,89.3036
9176,2017-02,B21962,97.9326
9177,2017-03,B21962,98.232
9178,2017-04,B21962,101.762
9179,2017-05,B21962,103.112
9180,2017-06,B21962,103.112
9181,2017-07,B21962,102.737
9182,2017-08,B21962,100.101
9183,2017-09,B21962,110.542
9184,2017-10,B21962,113.686
9185,2017-11,B21962,106.219
9186,2017-12,B21962,108.466
9187,2018-01,B21962,116.808
9188,2018-02,B21962,116.8
9189,2018-03,B21962,117.952
9190,2018-04,B21962,111.188
9191,2018-05,B21962,113.023
9192,2018-06,B21962,113.135
9193,2018-07,B21962,114.671
9194,2018-08,B21962,115.179
9195,2018-09,B21962,115.205
9196,2018-10,B21962,117.963
9197,2018-11,B21962,135.684
9198,2018-12,B21962,139.839
9199,2019-01,B21962,141.413
9200,2019-02,B21962,142.615
9201,2019-03,B21962,147.828
9202,2019-04,B21962,150.754
9203,2019-05,B21962,162.67
9204,2019-06,B21962,162.42
9205,2019-07,B21962,196.643
9206,2019-08,B21962,223.704
9207,2019-09,B21962,226.987
9208,2019-10,B21962,234.015
9209,2019-11,B21962,256.038
9210,2019-12,B21962,237.029
9211,2020-01,B21962,247.327
9212,2020-02,B21962,257.594
9213,2020-03,B21962,254.86
9214,2020-04,B21962,270.738
9215,2020-05,B21962,294.507
9216,2020-06,B21962,283.607
9217,2020-07,B21962,295.371
9218,2020-08,B21962,295.223
9219,2020-09,B21962,303.48
9220,2020-10,B21962,311.994
9221,2020-11,B21962,348.646
9222,2020-12,B21962,381.151
9223,2021-01,B21962,468.497
9224,2021-02,B21962,465.027
9225,2021-03,B21962,509.659
9226,2021-04,B21962,529.931
9227,2021-05,B21962,565.143
9228,2021-06,B21962,575.749
9229,2021-07,B21962,581.461
9230,2021-08,B21962,627.956
9231,2021-09,B21962,618.317
9232,2021-10,B21962,615.038
9233,2021-11,B21962,626.462
9234,2021-12,B21962,638.27
9235,2022-01,B21962,641.108
9236,2022-02,B21962,621.133
9237,2022-03,B21962,596.074
9238,2022-04,B21962,593.85
9239,2022-05,B21962,605.0
9240,2022-06,B21962,618.301
9241,2022-07,B21962,609.719
9242,2022-08,B21962,607.718
9243,2022-09,B21962,587.423
9244,2022-10,B21962,586.276
9245,2022-11,B21962,631.592
9246,2022-12,B21962,610.053
9247,2023-01,B21962,666.813
9248,2023-02,B21962,697.264
9249,2023-03,B21962,724.943
9250,2023-04,B21962,728.173
9251,2023-05,B21962,723.804
9252,2023-06,B21962,733.123
9253,2023-07,B21962,771.076
9254,2023-08,B21962,782.153
9255,2023-09,B21962,760.365
9256,2023-10,B21962,752.126
9257,2023-11,B21962,783.758
9258,2023-12,B21962,815.837
9259,2024-01,B21962,818.131
9260,2024-02,B21962,816.406
9261,2024-03,B21962,840.302
9262,2024-04,B21962,853.315
9263,2024-05,B21962,862.302
9264,2024-06,B21962,867.693
9265,2024-07,B21962,939.461
9266,2024-08,B21962,979.321
9267,2024-09,B21962,1011.75
9268,2024-10,B21962,1018.75
9269,2024-11,B21962,1543.44
9270,2024-12,B21962,1555.85
9271,2025-01,B21962,1608.36
9272,2025-02,B21962,1671.3
9273,2025-03,B21962,1656.4
9274,2025-04,B21962,1925.71
9275,2025-05,B21962,2177.3
9276,2025-06,B21962,2264.81
9277,2000-01,B22059,176.345
9278,2000-02,B22059,181.353
9279,2000-03,B22059,180.6
9280,2000-04,B22059,174.658
9281,2000-05,B22059,184.724
9282,2000-06,B22059,188.502
9283,2000-07,B22059,189.322
9284,2000-08,B22059,191.212
9285,2000-09,B22059,187.812
9286,2000-10,B22059,191.551
9287,2000-11,B22059,194.274
9288,2000-12,B22059,196.012
9289,2001-01,B22059,205.16
9290,2001-02,B22059,208.443
9291,2001-03,B22059,215.659
9292,2001-04,B22059,212.542
9293,2001-05,B22059,219.774
9294,2001-06,B22059,219.495
9295,2001-07,B22059,273.812
9296,2001-08,B22059,284.399
9297,2001-09,B22059,287.806
9298,2001-10,B22059,290.129
9299,2001-11,B22059,283.247
9300,2001-12,B22059,285.194
9301,2002-01,B22059,287.97
9302,2002-02,B22059,296.22
9303,2002-03,B22059,293.983
9304,2002-04,B22059,300.637
9305,2002-05,B22059,313.789
9306,2002-06,B22059,320.119
9307,2002-07,B22059,330.565
9308,2002-08,B22059,340.389
9309,2002-09,B22059,352.665
9310,2002-10,B22059,353.943
9311,2002-11,B22059,349.541
9312,2002-12,B22059,379.156
9313,2003-01,B22059,393.223
9314,2003-02,B22059,405.613
9315,2003-03,B22059,428.799
9316,2003-04,B22059,437.742
9317,2003-05,B22059,448.315
9318,2003-06,B22059,442.954
9319,2003-07,B22059,432.906
9320,2003-08,B22059,432.608
9321,2003-09,B22059,466.017
9322,2003-10,B22059,472.487
9323,2003-11,B22059,474.454
9324,2003-12,B22059,473.654
9325,2004-01,B22059,475.448
9326,2004-02,B22059,477.809
9327,2004-03,B22059,550.882
9328,2004-04,B22059,564.903
9329,2004-05,B22059,558.621
9330,2004-06,B22059,554.087
9331,2004-07,B22059,551.905
9332,2004-08,B22059,555.498
9333,2004-09,B22059,554.131
9334,2004-10,B22059,558.657
9335,2004-11,B22059,555.738
9336,2004-12,B22059,597.267
9337,2005-01,B22059,599.426
9338,2005-02,B22059,612.985
9339,2005-03,B22059,614.354
9340,2005-04,B22059,628.978
9341,2005-05,B22059,634.812
9342,2005-06,B22059,633.778
9343,2005-07,B22059,612.522
9344,2005-08,B22059,587.957
9345,2005-09,B22059,558.606
9346,2005-10,B22059,544.528
9347,2005-11,B22059,537.623
9348,2005-12,B22059,536.074
9349,2006-01,B22059,480.908
9350,2006-02,B22059,473.165
9351,2006-03,B22059,456.323
9352,2006-04,B22059,435.315
9353,2006-05,B22059,423.56
9354,2006-06,B22059,413.189
9355,2006-07,B22059,398.233
9356,2006-08,B22059,397.066
9357,2006-09,B22059,266.059
9358,2006-10,B22059,211.095
9359,2006-11,B22059,207.991
9360,2006-12,B22059,186.886
9361,2007-01,B22059,178.726
9362,2007-02,B22059,174.05
9363,2007-03,B22059,169.695
9364,2007-04,B22059,167.389
9365,2007-05,B22059,157.184
9366,2007-06,B22059,151.172
9367,2007-07,B22059,148.679
9368,2007-08,B22059,144.615
9369,2007-09,B22059,144.552
9370,2007-10,B22059,143.556
9371,2007-11,B22059,143.13
9372,2007-12,B22059,139.937
9373,2008-01,B22059,143.867
9374,2008-02,B22059,142.879
9375,2008-03,B22059,143.986
9376,2008-04,B22059,140.98
9377,2008-05,B22059,137.199
9378,2008-06,B22059,132.039
9379,2008-07,B22059,126.765
9380,2008-08,B22059,123.454
9381,2008-09,B22059,122.389
9382,2008-10,B22059,118.852
9383,2008-11,B22059,120.547
9384,2008-12,B22059,122.383
9385,2009-01,B22059,121.403
9386,2009-02,B22059,151.654
9387,2009-03,B22059,150.403
9388,2009-04,B22059,167.304
9389,2009-05,B22059,174.391
9390,2009-06,B22059,169.682
9391,2009-07,B22059,178.757
9392,2009-08,B22059,187.038
9393,2009-09,B22059,193.729
9394,2009-10,B22059,197.525
9395,2009-11,B22059,206.779
9396,2009-12,B22059,208.481
9397,2010-01,B22059,212.464
9398,2010-02,B22059,208.619
9399,2010-03,B22059,209.393
9400,2010-04,B22059,206.588
9401,2010-05,B22059,206.495
9402,2010-06,B22059,206.049
9403,2010-07,B22059,206.984
9404,2010-08,B22059,192.167
9405,2010-09,B22059,193.393
9406,2010-10,B22059,190.749
9407,2010-11,B22059,188.743
9408,2010-12,B22059,186.322
9409,2011-01,B22059,186.02
9410,2011-02,B22059,185.331
9411,2011-03,B22059,185.363
9412,2011-04,B22059,186.518
9413,2011-05,B22059,188.42
9414,2011-06,B22059,187.388
9415,2011-07,B22059,187.422
9416,2011-08,B22059,175.729
9417,2011-09,B22059,171.025
9418,2011-10,B22059,166.561
9419,2011-11,B22059,165.632
9420,2011-12,B22059,173.831
9421,2012-01,B22059,172.092
9422,2012-02,B22059,173.667
9423,2012-03,B22059,168.627
9424,2012-04,B22059,144.363
9425,2012-05,B22059,141.773
9426,2012-06,B22059,117.911
9427,2012-07,B22059,105.585
9428,2012-08,B22059,94.5029
9429,2012-09,B22059,92.6607
9430,2012-10,B22059,88.143
9431,2012-11,B22059,84.7484
9432,2012-12,B22059,82.0566
9433,2013-01,B22059,80.5064
9434,2013-02,B22059,80.2566
9435,2013-03,B22059,78.657
9436,2013-04,B22059,74.6178
9437,2013-05,B22059,72.6171
9438,2013-06,B22059,71.1679
9439,2013-07,B22059,68.3984
9440,2013-08,B22059,62.2965
9441,2013-09,B22059,58.421
9442,2013-10,B22059,51.9048
9443,2013-11,B22059,47.5705
9444,2013-12,B22059,45.4682
9445,2014-01,B22059,42.7873
9446,2014-02,B22059,40.4336
9447,2014-03,B22059,39.2462
9448,2014-04,B22059,38.4675
9449,2014-05,B22059,37.5764
9450,2014-06,B22059,35.7784
9451,2014-07,B22059,34.4314
9452,2014-08,B22059,34.2213
9453,2014-09,B22059,32.9709
9454,2014-10,B22059,33.3972
9455,2014-11,B22059,33.5643
9456,2014-12,B22059,32.3216
9457,2015-01,B22059,34.9592
9458,2015-02,B22059,34.5686
9459,2015-03,B22059,34.2231
9460,2015-04,B22059,36.7832
9461,2015-05,B22059,36.7102
9462,2015-06,B22059,35.6675
9463,2015-07,B22059,30.3915
9464,2015-08,B22059,29.9568
9465,2015-09,B22059,30.198
9466,2015-10,B22059,29.5822
9467,2015-11,B22059,29.7917
9468,2015-12,B22059,29.0796
9469,2016-01,B22059,30.49
9470,2016-02,B22059,30.5479
9471,2016-03,B22059,29.8069
9472,2016-04,B22059,29.8679
9473,2016-05,B22059,28.5951
9474,2016-06,B22059,28.9115
9475,2016-07,B22059,28.7003
9476,2016-08,B22059,26.729
9477,2016-09,B22059,26.7588
9478,2016-10,B22059,26.583
9479,2016-11,B22059,25.7872
9480,2016-12,B22059,25.2493
9481,2017-01,B22059,25.118
9482,2017-02,B22059,25.1265
9483,2017-03,B22059,25.3233
9484,2017-04,B22059,25.2152
9485,2017-05,B22059,24.7094
9486,2017-06,B22059,24.2404
9487,2017-07,B22059,22.398
9488,2017-08,B22059,22.3888
9489,2017-09,B22059,22.3903
9490,2017-10,B22059,21.6816
9491,2017-11,B22059,20.7697
9492,2017-12,B22059,20.355
9493,2018-01,B22059,19.5364
9494,2018-02,B22059,18.8931
9495,2018-03,B22059,18.8105
9496,2018-04,B22059,18.4371
9497,2018-05,B22059,17.4807
9498,2018-06,B22059,23.1254
9499,2018-07,B22059,22.8475
9500,2018-08,B22059,22.978
9501,2018-09,B22059,22.7554
9502,2018-10,B22059,21.734
9503,2018-11,B22059,20.4605
9504,2018-12,B22059,16.8565
9505,2019-01,B22059,16.0437
9506,2019-02,B22059,15.8805
9507,2019-03,B22059,15.7385
9508,2019-04,B22059,15.561
9509,2019-05,B22059,15.6498
9510,2019-06,B22059,15.6307
9511,2019-07,B22059,15.2652
9512,2019-08,B22059,15.1111
9513,2019-09,B22059,14.9442
9514,2019-10,B22059,14.9065
9515,2019-11,B22059,14.7133
9516,2019-12,B22059,14.4351
9517,2020-01,B22059,13.9832
9518,2020-02,B22059,13.9509
9519,2020-03,B22059,13.9883
9520,2020-04,B22059,13.3343
9521,2020-05,B22059,13.2001
9522,2020-06,B22059,13.2472
9523,2020-07,B22059,13.0144
9524,2020-08,B22059,12.736
9525,2020-09,B22059,12.2771
9526,2020-10,B22059,27.1193
9527,2020-11,B22059,25.4069
9528,2020-12,B22059,25.0047
9529,2021-01,B22059,22.4204
9530,2021-02,B22059,20.4794
9531,2021-03,B22059,20.196
9532,2021-04,B22059,20.1061
9533,2021-05,B22059,19.9671
9534,2021-06,B22059,19.8657
9535,2021-07,B22059,19.9986
9536,2021-08,B22059,19.8948
9537,2021-09,B22059,19.7479
9538,2021-10,B22059,19.6268
9539,2021-11,B22059,19.4882
9540,2021-12,B22059,19.415
9541,2022-01,B22059,19.0601
9542,2022-02,B22059,18.6398
9543,2022-03,B22059,17.7662
9544,2022-04,B22059,17.2188
9545,2022-05,B22059,17.0
9546,2022-06,B22059,17.1242
9547,2022-07,B22059,17.4435
9548,2022-08,B22059,17.257
9549,2022-09,B22059,16.6807
9550,2022-10,B22059,16.4839
9551,2022-11,B22059,16.8505
9552,2022-12,B22059,16.8428
9553,2023-01,B22059,17.2342
9554,2023-02,B22059,16.8825
9555,2023-03,B22059,17.1965
9556,2023-04,B22059,17.1727
9557,2023-05,B22059,17.0268
9558,2023-06,B22059,16.8291
9559,2023-07,B22059,16.8168
9560,2023-08,B22059,16.7904
9561,2023-09,B22059,16.457
9562,2023-10,B22059,16.1791
9563,2023-11,B22059,16.6799
9564,2023-12,B22059,17.3415
9565,2024-01,B22059,17.2066
9566,2024-02,B22059,16.9912
9567,2024-03,B22059,17.07
9568,2024-04,B22059,16.7029
9569,2024-05,B22059,16.8916
9570,2024-06,B22059,17.0879
9571,2024-07,B22059,18.2725
9572,2024-08,B22059,18.3086
9573,2024-09,B22059,18.1406
9574,2024-10,B22059,17.7062
9575,2024-11,B22059,17.876
9576,2024-12,B22059,17.5933
9577,2025-01,B22059,18.3385
9578,2025-02,B22059,18.9316
9579,2025-03,B22059,18.9148
9580,2025-04,B22059,18.7984
9581,2025-05,B22059,18.6635
9582,2025-06,B22059,19.2804
9583,2011-06,B22079,0.001
9584,2011-07,B22079,32.3894
9585,2011-08,B22079,32.4458
9586,2011-09,B22079,33.873
9587,2011-10,B22079,33.8816
9588,2011-11,B22079,33.8187
9589,2011-12,B22079,35.2297
9590,2012-01,B22079,35.5819
9591,2012-02,B22079,35.2289
9592,2012-03,B22079,35.4288
9593,2012-04,B22079,35.8178
9594,2012-05,B22079,36.8313
9595,2012-06,B22079,57.1577
9596,2012-07,B22079,72.6049
9597,2012-08,B22079,85.3128
9598,2012-09,B22079,88.4152
9599,2012-10,B22079,91.5543
9600,2012-11,B22079,92.5536
9601,2012-12,B22079,90.4279
9602,2013-01,B22079,83.8984
9603,2013-02,B22079,78.0395
9604,2013-03,B22079,66.2861
9605,2013-04,B22079,61.8348
9606,2013-05,B22079,60.4262
9607,2013-06,B22079,59.6593
9608,2013-07,B22079,59.7634
9609,2013-08,B22079,57.0712
9610,2013-09,B22079,58.4236
9611,2013-10,B22079,46.4641
9612,2013-11,B22079,41.0494
9613,2013-12,B22079,38.5941
9614,2014-01,B22079,37.5209
9615,2014-02,B22079,37.3098
9616,2014-03,B22079,37.4426
9617,2014-04,B22079,37.7851
9618,2014-05,B22079,37.576
9619,2014-06,B22079,37.5196
9620,2014-07,B22079,37.1592
9621,2014-08,B22079,36.9802
9622,2014-09,B22079,36.7092
9623,2014-10,B22079,37.1805
9624,2014-11,B22079,37.0976
9625,2014-12,B22079,37.7238
9626,2015-01,B22079,38.9586
9627,2015-02,B22079,40.0323
9628,2015-03,B22079,42.1722
9629,2015-04,B22079,43.8578
9630,2015-05,B22079,44.5091
9631,2015-06,B22079,46.4869
9632,2015-07,B22079,46.6278
9633,2015-08,B22079,45.3468
9634,2015-09,B22079,46.3721
9635,2015-10,B22079,51.4017
9636,2015-11,B22079,50.401
9637,2015-12,B22079,44.0263
9638,2016-01,B22079,45.7412
9639,2016-02,B22079,46.1466
9640,2016-03,B22079,47.5584
9641,2016-04,B22079,47.8361
9642,2016-05,B22079,48.9531
9643,2016-06,B22079,48.4099
9644,2016-07,B22079,48.1171
9645,2016-08,B22079,47.1662
9646,2016-09,B22079,46.7446
9647,2016-10,B22079,46.1901
9648,2016-11,B22079,43.8525
9649,2016-12,B22079,43.0588
9650,2017-01,B22079,42.813
9651,2017-02,B22079,42.0886
9652,2017-03,B22079,41.9723
9653,2017-04,B22079,42.1183
9654,2017-05,B22079,41.9802
9655,2017-06,B22079,41.0451
9656,2017-07,B22079,40.6683
9657,2017-08,B22079,40.8259
9658,2017-09,B22079,39.6261
9659,2017-10,B22079,39.3654
9660,2017-11,B22079,38.9342
9661,2017-12,B22079,38.6874
9662,2018-01,B22079,38.1798
9663,2018-02,B22079,36.8934
9664,2018-03,B22079,36.6566
9665,2018-04,B22079,35.9266
9666,2018-05,B22079,38.078
9667,2018-06,B22079,38.8399
9668,2018-07,B22079,39.1285
9669,2018-08,B22079,38.8316
9670,2018-09,B22079,37.0759
9671,2018-10,B22079,36.8088
9672,2018-11,B22079,36.794
9673,2018-12,B22079,36.9061
9674,2019-01,B22079,36.1877
9675,2019-02,B22079,34.9114
9676,2019-03,B22079,35.2262
9677,2019-04,B22079,34.016
9678,2019-05,B22079,34.4335
9679,2019-06,B22079,35.0729
9680,2019-07,B22079,36.2123
9681,2019-08,B22079,36.5478
9682,2019-09,B22079,36.3748
9683,2019-10,B22079,36.8979
9684,2019-11,B22079,36.1805
9685,2019-12,B22079,36.6443
9686,2020-01,B22079,36.9691
9687,2020-02,B22079,37.2442
9688,2020-03,B22079,36.7519
9689,2020-04,B22079,36.8014
9690,2020-05,B22079,37.0543
9691,2020-06,B22079,36.4173
9692,2020-07,B22079,35.9348
9693,2020-08,B22079,35.8058
9694,2020-09,B22079,35.8066
9695,2020-10,B22079,35.6765
9696,2020-11,B22079,37.8124
9697,2020-12,B22079,38.7955
9698,2021-01,B22079,40.346
9699,2021-02,B22079,39.8252
9700,2021-03,B22079,38.9589
9701,2021-04,B22079,41.0895
9702,2021-05,B22079,40.0877
9703,2021-06,B22079,47.6851
9704,2021-07,B22079,50.1203
9705,2021-08,B22079,63.3815
9706,2021-09,B22079,62.7396
9707,2021-10,B22079,62.4005
9708,2021-11,B22079,62.4323
9709,2021-12,B22079,62.2327
9710,2022-01,B22079,69.3119
9711,2022-02,B22079,74.8218
9712,2022-03,B22079,81.0579
9713,2022-04,B22079,84.167
9714,2022-05,B22079,83.0
9715,2022-06,B22079,81.2641
9716,2022-07,B22079,81.0913
9717,2022-08,B22079,79.5465
9718,2022-09,B22079,78.1838
9719,2022-10,B22079,77.1323
9720,2022-11,B22079,81.2743
9721,2022-12,B22079,81.4508
9722,2023-01,B22079,82.9881
9723,2023-02,B22079,83.3084
9724,2023-03,B22079,84.253
9725,2023-04,B22079,83.8771
9726,2023-05,B22079,83.8733
9727,2023-06,B22079,85.1769
9728,2023-07,B22079,89.4197
9729,2023-08,B22079,89.0749
9730,2023-09,B22079,87.9059
9731,2023-10,B22079,88.8179
9732,2023-11,B22079,89.1957
9733,2023-12,B22079,88.3767
9734,2024-01,B22079,88.7664
9735,2024-02,B22079,88.2758
9736,2024-03,B22079,88.9301
9737,2024-04,B22079,88.1209
9738,2024-05,B22079,89.542
9739,2024-06,B22079,89.9706
9740,2024-07,B22079,82.835
9741,2024-08,B22079,83.9503
9742,2024-09,B22079,87.7892
9743,2024-10,B22079,166.318
9744,2024-11,B22079,168.093
9745,2024-12,B22079,150.279
