as_of,B17384,B17699,B20964,B01744,B08402,B23912,B22059,B19627,B16243,B02619,B18401,B03978,B11248,B02032,B06898,B18684,B22456,B18227,B14031,B21962,B05847,B01860,B06218,B08639,B01779,B00612,B11030,B00725,B22079,B21243,B20869,B13224,B00240,B23644,B24012,B12375,B13845,B03016,B21659,B17110,B11231,B14035,B01206,B23147,B07393,B12216,B23177,B08486,B26001,B15791
2022-05-27,,,,38.8383,10.9333,,,,,11.4925,,13.7719,10.2933,21.4974,16.8446,,,,50.6016,,68.4638,18.4449,64.195,14.6875,18.451,25.0883,14.7159,43.2112,,,,10.8158,10.4237,,,35.5849,18.5727,11.217,,,5.13571,34.5294,25.503,,27.4647,114.248,,77.3333,,13.9649
2022-05-28,,,,38.8383,10.9338,,,,,11.4925,,13.7719,10.2933,21.4974,16.8446,,,,50.6016,,68.4638,18.4449,64.195,14.6884,18.451,25.0883,14.7159,43.2112,,,,10.8158,10.4237,,,35.5849,18.5727,11.217,,,5.13571,34.5294,25.503,,27.4647,114.248,,77.3359,,13.9649
2022-05-29,,,,38.8383,10.9344,,,,,11.4925,,13.7719,10.2933,21.4974,16.8446,,,,50.6016,,68.4638,18.4449,64.195,14.6892,18.451,25.0883,14.7159,43.2112,,,,10.8158,10.4237,,,35.5849,18.5727,11.217,,,5.13571,34.5294,25.503,,27.4647,114.248,,77.3384,,13.9649
2022-05-30,,,,38.8383,10.9349,,,,,11.4925,,13.7719,10.2933,21.4974,16.8446,,,,50.6016,,68.4638,18.4449,64.195,14.6901,18.451,25.0883,14.7159,43.2112,,,,10.8158,10.4237,,,35.5849,18.5727,11.217,,,5.13571,34.5294,25.503,,27.4647,114.248,,77.341,,13.9649
2022-05-31,,,,38.6205,10.8666,,,,,11.4689,,13.6759,10.2336,21.4302,16.7735,,,,50.2811,,68.2281,18.4458,64.1259,14.6093,18.3488,24.9364,14.7302,43.0092,,,,10.7725,10.4668,,,35.3914,18.4762,11.1818,,,5.1039,34.3906,25.4691,,27.346,113.61,,76.901,,13.9235
2022-06-01,,,,38.4926,10.8329,,,,,11.4453,,13.58,10.2097,21.3758,16.7373,,,,50.0888,,68.0114,18.4284,63.964,14.5562,18.2672,24.8482,14.7159,42.8824,,,,10.7389,10.522,,,35.2794,18.4118,11.1582,,,5.09345,34.2518,25.4053,,27.2554,113.182,,76.4638,,13.8683
2022-06-02,,,,38.5387,10.8449,,,,,11.4571,,13.6039,10.2216,21.4302,16.7572,,,,50.1209,,68.0538,18.4478,64.0555,14.5706,18.3099,24.8917,14.7159,42.9129,,,,10.7509,10.5652,,,35.3168,18.4118,11.17,,,5.09372,34.275,25.4053,,27.2586,113.409,,76.7604,,13.8821
2022-06-03,,,,38.5007,10.8227,,,,,11.4571,,13.532,10.2097,21.412,16.7234,,,,50.0568,,67.9481,18.4508,63.9921,14.5445,18.2929,24.8482,14.7159,42.8423,,,,10.7401,10.4896,,,35.2794,18.3958,11.17,,,5.09453,34.2518,25.4053,,27.2057,113.326,,76.6167,,13.8545
2022-06-04,,,,38.5007,10.8232,,,,,11.4571,,13.532,10.2097,21.412,16.7234,,,,50.0568,,67.9481,18.4508,63.9921,14.5454,18.2929,24.8482,14.7159,42.8423,,,,10.7401,10.4896,,,35.2794,18.3958,11.17,,,5.09453,34.2518,25.4053,,27.2057,113.326,,76.6197,,13.8545
2022-06-05,,,,38.5007,10.8238,,,,,11.4571,,13.532,10.2097,21.412,16.7234,,,,50.0568,,67.9481,18.4508,63.9921,14.5462,18.2929,24.8482,14.7159,42.8423,,,,10.7401,10.4896,,,35.2794,18.3958,11.17,,,5.09453,34.2518,25.4053,,27.2057,113.326,,76.6227,,13.8545
2022-06-06,,,,38.2385,10.7559,,,,,11.4335,,13.508,10.1619,21.3939,16.6311,,,,49.7363,,67.6679,18.4334,63.8304,14.4527,18.1699,24.6961,14.6732,42.6126,,,,10.7076,10.5328,,,35.0555,18.2671,11.1347,,,5.06264,34.1131,25.3416,,27.0216,112.57,,76.0387,,13.8131
2022-06-07,,,,38.3727,10.7907,,,,,11.4453,,13.6039,10.1858,21.4846,16.6697,,,,49.8965,,67.8584,18.4344,63.8377,14.4941,18.2125,24.7613,14.6875,42.718,,,,10.7196,10.5004,,,35.1674,18.3314,11.1465,,,5.07363,34.1825,25.3629,,27.1185,112.907,,76.1886,,13.8407
2022-06-08,,,,38.2426,10.757,,,,,11.4335,,13.436,10.1619,21.412,16.6335,,,,49.7363,,67.7156,18.4354,63.7605,14.4544,18.1516,24.6961,14.659,42.6172,,,,10.7087,10.4788,,,35.0555,18.2671,11.1347,,,5.06317,34.1131,25.3416,,27.028,112.479,,75.9709,,13.8269
2022-06-09,,,,38.2006,10.7462,,,,,11.4217,,13.2441,10.15,21.3395,16.6159,,,,49.6722,,67.6469,18.4182,63.5144,14.4418,18.1528,24.6526,14.602,42.5679,,,,10.6864,10.317,,,35.0181,18.2671,11.123,,,5.05272,34.0437,25.3204,,26.9999,112.487,,75.9739,,13.8131
2022-06-10,,,,37.8984,10.6669,,,,,11.3745,,13.0281,10.0903,21.1582,16.4886,,,,49.2556,,67.0966,18.3845,63.1983,14.3348,18.0114,24.4569,14.545,42.2397,,,,10.6184,10.2846,,,34.7568,18.1063,11.0642,,,5.02136,33.7893,25.1929,,26.7597,111.422,,75.2431,,13.7303
2022-06-11,,,,37.8984,10.6675,,,,,11.3745,,13.0281,10.0903,21.1582,16.4886,,,,49.2556,,67.0966,18.3845,63.1983,14.3356,18.0114,24.4569,14.545,42.2397,,,,10.6184,10.2846,,,34.7568,18.1063,11.0642,,,5.02136,33.7893,25.1929,,26.7597,111.422,,75.2461,,13.7303
2022-06-12,,,,37.8984,10.668,,,,,11.3745,,13.0281,10.0903,21.1582,16.4886,,,,49.2556,,67.0966,18.3845,63.1983,14.3365,18.0114,24.4569,14.545,42.2397,,,,10.6184,10.2846,,,34.7568,18.1063,11.0642,,,5.02136,33.7893,25.1929,,26.7597,111.422,,75.2491,,13.7303
2022-06-13,,,,37.2839,10.4974,,,,,11.2919,,12.6682,9.95892,20.9044,16.2467,,,,48.4224,,66.1867,18.3304,62.1917,14.0946,17.7228,24.0439,14.2743,41.6489,,,,10.5173,10.2198,,,34.1968,17.8008,10.9584,,,4.94658,33.373,24.9805,,26.3258,109.573,,73.8579,,13.6199
2022-06-14,,,,37.0659,10.4295,,,,,11.2447,,12.5962,9.91116,20.8137,16.1731,,,,48.134,,65.7846,18.2947,61.9455,14.0145,17.5584,23.8917,14.1604,41.4449,,,,10.4722,10.2306,,,33.9728,17.7043,10.9113,,,4.91468,33.2111,24.8955,,26.1416,108.599,,73.2005,,13.5509
2022-06-15,,,,37.4644,10.5442,,,,,11.3155,,12.6682,9.99475,20.8862,16.3048,,,,48.7108,,66.1605,18.3324,62.2065,14.1638,17.7668,24.1743,14.1746,41.8083,,,,10.5528,10.2306,,,34.3461,17.8812,10.9936,,,4.96856,33.5118,25.0442,,26.4256,109.809,,74.0844,,13.6061
2022-06-16,,,,37.5105,10.5676,,,,,11.3155,,12.4283,10.0186,20.7593,16.3244,,,,48.7749,,66.2771,18.315,61.8759,14.2051,17.7681,24.2395,14.2031,41.888,,,,10.5763,10.2306,,,34.4208,17.9455,10.9819,,,4.97956,33.5812,25.0655,,26.4599,109.927,,74.3076,,13.6613
2022-06-17,,,,37.519,10.5682,,,,,11.3155,,12.3803,10.0186,20.7231,16.3296,,,,48.839,,66.4308,18.3192,61.9054,14.1925,17.7734,24.2178,14.2316,41.8975,,,,10.5654,10.2306,,,34.4208,17.9455,10.9819,,,4.98065,33.5812,25.0655,,26.4723,109.853,,74.1649,,13.6751
2022-06-18,,,,37.519,10.5688,,,,,11.3155,,12.3803,10.0186,20.7231,16.3296,,,,48.839,,66.4308,18.3192,61.9054,14.1934,17.7734,24.2178,14.2316,41.8975,,,,10.5654,10.2306,,,34.4208,17.9455,10.9819,,,4.98065,33.5812,25.0655,,26.4723,109.853,,74.1683,,13.6751
2022-06-19,,,,37.519,10.5693,,,,,11.3155,,12.3803,10.0186,20.7231,16.3296,,,,48.839,,66.4308,18.3192,61.9054,14.1943,17.7734,24.2178,14.2316,41.8975,,,,10.5654,10.2306,,,34.4208,17.9455,10.9819,,,4.98065,33.5812,25.0655,,26.4723,109.853,,74.1716,,13.6751
2022-06-20,,,,37.519,10.5699,,,,,11.3155,,12.3803,10.0186,20.7231,16.3296,,,,48.839,,66.4308,18.3192,61.9054,14.1952,17.7734,24.2178,14.2316,41.8975,,,,10.5654,10.2306,,,34.4208,17.9455,10.9819,,,4.98065,33.5812,25.0655,,26.4723,109.853,,74.1749,,13.6751
2022-06-21,,,,37.3891,10.5248,,,,,11.3037,,12.5003,9.98281,20.8319,16.2747,,,,48.5826,,66.268,18.3204,61.9129,14.1421,17.7333,24.1308,14.2173,41.7452,,,,10.5451,10.2306,,,34.3088,17.8812,10.9701,,,4.95948,33.5118,25.0442,,26.3817,109.644,,74.0317,,13.6613
2022-06-22,,,,37.6555,10.6167,,,,,11.3391,,12.5003,10.0545,20.8137,16.3881,,,,49.0313,,66.7182,18.3214,61.8358,14.2644,17.859,24.3482,14.2743,42.0569,,,,10.6028,10.2306,,,34.5701,18.0259,11.0172,,,4.99192,33.6968,25.1292,,26.6033,110.417,,74.6228,,13.7303
2022-06-23,,,,37.7897,10.6516,,,,,11.3627,,12.5483,10.0783,20.8319,16.4454,,,,49.2236,,66.9461,18.3408,61.8433,14.3192,17.9225,24.4352,14.3455,42.1883,,,,10.6263,10.2306,,,34.7195,18.0902,11.0407,,,5.01364,33.8124,25.1504,,26.7001,110.863,,74.9198,,13.7717
2022-06-24,,,,37.7081,10.6293,,,,,11.3627,,12.7642,10.0664,20.9406,16.4117,,,,49.0954,,66.8035,18.3256,61.7821,14.2796,17.9059,24.3917,14.3598,42.0922,,,,10.6155,10.2306,,,34.6448,18.042,11.0407,,,5.00373,33.7893,25.1292,,26.6158,110.78,,74.8505,,13.7579
2022-06-25,,,,37.7081,10.6299,,,,,11.3627,,12.7642,10.0664,20.9406,16.4117,,,,49.0954,,66.8035,18.3256,61.7821,14.2805,17.9059,24.3917,14.3598,42.0922,,,,10.6155,10.2306,,,34.6448,18.042,11.0407,,,5.00373,33.7893,25.1292,,26.6158,110.78,,74.8546,,13.7579
2022-06-26,,,,37.7081,10.6305,,,,,11.3627,,12.7642,10.0664,20.9406,16.4117,,,,49.0954,,66.8035,18.3256,61.7821,14.2814,17.9059,24.3917,14.3598,42.0922,,,,10.6155,10.2306,,,34.6448,18.042,11.0407,,,5.00373,33.7893,25.1292,,26.6158,110.78,,74.858,,13.7579
2022-06-27,,,,37.5782,10.5968,,,,,11.3391,,12.7642,10.0425,20.9225,16.3568,,,,48.9031,,66.5983,18.3267,61.7046,14.2418,17.8451,24.3047,14.3598,41.9657,,,,10.5945,10.2306,,,34.4955,17.9777,11.0172,,,4.98256,33.6737,25.1079,,26.5252,110.352,,74.5679,,13.7165
2022-06-28,,,,37.5803,10.5974,,,,,11.3242,,12.7162,10.0425,20.9044,16.3581,,,,48.9351,,66.5297,18.3277,61.4627,14.2427,17.8465,24.3047,14.3306,41.9681,,,,10.5951,10.2306,,,34.5328,17.9777,11.0054,,,4.98283,33.6806,25.0867,,26.5283,110.252,,74.5713,,13.7165
2022-06-29,,,,37.7586,10.655,,,,,11.3479,,12.6404,10.0783,20.9044,16.4155,,,,49.1979,,66.8315,18.3288,61.3012,14.3245,17.9722,24.4352,14.3592,42.1769,,,,10.63,10.2298,,,34.7195,18.0902,11.0289,,,5.00456,33.7964,25.1504,,26.6875,111.134,,75.1618,,13.7579
2022-06-30,,,,37.8929,10.7013,,,,,11.3715,,12.6162,10.1142,20.9279,16.4728,,,,49.4233,,67.2074,18.3115,61.1398,14.3794,18.0565,24.5439,14.4305,42.3085,,,,10.6649,10.2298,,,34.8743,18.1706,11.0524,,,5.02628,33.9354,25.1972,,26.8155,111.689,,75.5321,,13.8269
2022-07-01,,,,38.1675,10.7705,,,,,11.4306,,12.7371,10.1739,21.0369,16.5526,,,,49.7775,,67.3982,18.3347,61.254,14.4749,18.2074,24.7488,14.5019,42.5766,,,,10.7228,10.2189,,,35.0989,18.2832,11.1112,,,5.05956,34.167,25.3036,,26.9843,112.492,,76.05,,13.8821
2022-07-02,,,,38.1675,10.7711,,,,,11.4306,,12.7371,10.1739,21.0369,16.5526,,,,49.7775,,67.3982,18.3347,61.254,14.4758,18.2074,24.7488,14.5019,42.5766,,,,10.7228,10.2189,,,35.0989,18.2832,11.1112,,,5.05956,34.167,25.3036,,26.9843,112.492,,76.0537,,13.8821
2022-07-03,,,,38.1675,10.7717,,,,,11.4306,,12.7371,10.1739,21.0369,16.5526,,,,49.7775,,67.3982,18.3347,61.254,14.4767,18.2074,24.7488,14.5019,42.5766,,,,10.7228,10.2189,,,35.0989,18.2832,11.1112,,,5.05956,34.167,25.3036,,26.9843,112.492,,76.0573,,13.8821
2022-07-04,,,,38.1675,10.7723,,,,,11.4306,,12.7371,10.1739,21.0369,16.5526,,,,49.7775,,67.3982,18.3347,61.254,14.4776,18.2074,24.7488,14.5019,42.5766,,,,10.7228,10.2189,,,35.0989,18.2832,11.1112,,,5.05956,34.167,25.3036,,26.9843,112.492,,76.061,,13.8821
2022-07-05,,,,38.214,10.8072,,,,,11.4306,,12.6162,10.1858,21.0006,16.5913,,,,49.9385,,67.6797,18.3358,61.1771,14.519,18.2503,24.7924,14.559,42.6564,,,,10.7368,10.2189,,,35.2111,18.3475,11.1112,,,5.07056,34.2134,25.3249,,27.0811,112.83,,76.3584,,13.9097
2022-07-06,,,,37.9959,10.7392,,,,,11.3951,,12.5437,10.138,20.9279,16.4988,,,,49.6165,,67.3138,18.3185,61.1009,14.4253,18.1272,24.6399,14.5876,42.4006,,,,10.6916,10.2189,,,34.9866,18.2189,11.0642,,,5.03861,34.0744,25.2397,,26.9273,112.073,,75.7742,,13.8545
2022-07-07,,,,37.9101,10.7055,,,,,11.3715,,12.6646,10.1142,20.9643,16.4626,,,,49.4877,,67.0593,18.3195,61.1086,14.3857,18.0871,24.5745,14.6018,42.3255,,,,10.6694,10.2189,,,34.8743,18.1867,11.0524,,,5.01739,34.0049,25.2184,,26.8362,111.753,,75.6309,,13.8131
2022-07-08,,,,37.8293,10.6718,,,,,11.3479,,12.6404,10.0903,20.9461,16.4287,,,,49.2945,,66.8419,18.323,61.0467,14.3325,18.0497,24.4874,14.5876,42.1776,,,,10.6471,,,,34.7621,18.1224,11.0289,,,5.00744,33.9122,25.1759,,26.7193,111.562,,75.4141,,13.7717
2022-07-09,,,,37.8293,10.6724,,,,,11.3479,,12.6404,10.0903,20.9461,16.4287,,,,49.2945,,66.8419,18.323,61.0467,14.3334,18.0497,24.4874,14.5876,42.1776,,,,10.6471,,,,34.7621,18.1224,11.0289,,,5.00744,33.9122,25.1759,,26.7193,111.562,,75.4178,,13.7717
2022-07-10,,,,37.8293,10.673,,,,,11.3479,,12.6404,10.0903,20.9461,16.4287,,,,49.2945,,66.8419,18.323,61.0467,14.3343,18.0497,24.4874,14.5876,42.1776,,,,10.6471,,,,34.7621,18.1224,11.0289,,,5.00744,33.9122,25.1759,,26.7193,111.562,,75.4214,,13.7717
2022-07-11,,,,38.0081,10.7307,,,,,11.3715,,12.6162,10.1142,20.9643,16.5048,,,,49.5843,,67.1922,18.3425,61.0544,14.4163,18.0926,24.6181,14.6161,42.3607,,,,10.6834,,,,34.9492,18.2028,11.0524,,,5.0292,34.0281,25.2397,,26.8787,111.9,,75.7183,,13.8131
2022-07-12,,,,38.0546,10.7427,,,,,11.3715,,12.5679,10.1261,20.9461,16.506,,,,49.6487,,67.2718,18.3437,60.9773,14.4442,18.1148,24.6617,14.6304,42.4124,,,,10.6955,,,,34.9866,18.235,11.0524,,,5.0402,34.0744,25.2397,,26.9129,112.018,,75.7952,,13.8269
2022-07-13,,,,38.1453,10.7662,,,,,11.3715,,12.5437,10.15,20.9098,16.5446,,,,49.8097,,67.3887,18.3265,60.9003,14.4721,18.1577,24.727,14.6304,42.4899,,,,10.6961,,,,35.0614,18.2832,11.0524,,,5.05121,34.0975,25.2397,,26.9783,112.246,,76.0192,,13.8269
2022-07-14,,,,38.0154,10.7325,,,,,11.3479,,12.4229,10.1261,20.8916,16.4896,,,,49.6165,,67.2085,18.3276,60.5689,14.4189,18.1176,24.5963,14.6304,42.3349,,,,10.6624,,,,34.9492,18.2189,11.0289,,,5.03002,34.0049,25.1972,,26.8872,111.927,,75.8021,,13.8131
2022-07-15,,,,38.1113,10.7674,,,,,11.3715,,12.5921,10.15,20.9643,16.5307,,,,49.8097,,67.3255,18.331,60.7617,14.4739,18.1841,24.7052,14.6447,42.4641,,,,10.686,,,,35.0614,18.2832,11.0524,,,5.04159,34.0975,25.2397,,26.9896,112.392,,76.173,,13.8269
2022-07-16,,,,38.1113,10.768,,,,,11.3715,,12.5921,10.15,20.9643,16.5307,,,,49.8097,,67.3255,18.331,60.7617,14.4748,18.1841,24.7052,14.6447,42.4641,,,,10.686,,,,35.0614,18.2832,11.0524,,,5.04159,34.0975,25.2397,,26.9896,112.392,,76.1766,,13.8269
2022-07-17,,,,38.1113,10.7686,,,,,11.3715,,12.5921,10.15,20.9643,16.5307,,,,49.8097,,67.3255,18.331,60.7617,14.4757,18.1841,24.7052,14.6447,42.4641,,,,10.686,,,,35.0614,18.2832,11.0524,,,5.04159,34.0975,25.2397,,26.9896,112.392,,76.1802,,13.8269
2022-07-18,,,,38.0697,10.7578,,,,,11.3715,,12.5921,10.1261,20.9643,16.5132,,,,49.6809,,67.3428,18.3507,60.8543,14.4495,18.2063,24.6617,14.6447,42.4124,,,,10.6879,,,,35.024,18.2671,11.0524,,,5.03112,34.0512,25.2184,,26.9298,112.402,,76.1836,,13.8131
2022-07-19,,,,37.9839,10.7241,,,,,11.3597,,12.7612,10.1142,21.0369,16.4769,,,,49.5521,,67.1626,18.352,61.0317,14.4099,18.1662,24.5963,14.6304,42.3091,,,,10.6657,,,,34.9492,18.2028,11.0524,,,5.02067,33.9817,25.1972,,26.8699,112.192,,76.0397,,13.7855
2022-07-20,,,,37.9864,10.7247,,,,,11.3479,,12.7612,10.1142,21.0551,16.4968,,,,49.5521,,67.131,18.3532,61.2939,14.4108,18.1261,24.5963,14.6304,42.3091,,,,10.6663,,,,34.9118,18.2028,11.0407,,,5.02094,33.9586,25.1972,,26.8727,111.982,,75.8224,,13.7717
2022-07-21,,,,38.2976,10.8167,,,,,11.3951,,12.7612,10.1739,21.1278,16.6105,,,,50.0029,,67.6565,18.3728,61.5561,14.5333,18.2521,24.836,14.6447,42.619,,,,10.7241,,,,35.2111,18.3636,11.0995,,,5.06419,34.1902,25.3036,,27.0948,112.757,,76.4138,,13.8407
2022-07-22,,,,38.6146,10.8974,,,,,11.4424,,12.7371,10.2336,21.1823,16.7079,,,,50.4214,,68.0705,18.4132,61.9199,14.6424,18.3809,25.0538,14.7017,42.929,,,,10.782,,,,35.473,18.5083,11.1465,,,5.09727,34.4218,25.3887,,27.3226,113.551,,77.0043,,13.9097
2022-07-23,,,,38.6146,10.898,,,,,11.4424,,12.7371,10.2336,21.1823,16.7079,,,,50.4214,,68.0705,18.4132,61.9199,14.6433,18.3809,25.0538,14.7017,42.929,,,,10.782,,,,35.473,18.5083,11.1465,,,5.09727,34.4218,25.3887,,27.3226,113.551,,77.0079,,13.9097
2022-07-24,,,,38.6146,10.8986,,,,,11.4424,,12.7371,10.2336,21.1823,16.7079,,,,50.4214,,68.0705,18.4132,61.9199,14.6442,18.3809,25.0538,14.7017,42.929,,,,10.782,,,,35.473,18.5083,11.1465,,,5.09727,34.4218,25.3887,,27.3226,113.551,,77.0115,,13.9097
2022-07-25,,,,38.5291,10.8649,,,,,11.4424,,12.8337,10.2097,21.2186,16.6716,,,,50.2604,,67.939,18.4144,62.0108,14.6045,18.3616,24.9667,14.7017,42.7999,,,,10.7725,,,,35.3982,18.444,11.1465,,,5.08682,34.3523,25.3674,,27.2315,113.451,,76.9416,,13.8959
2022-07-26,,,,38.4876,10.8655,,,,,11.4306,,12.7854,10.1978,21.1823,16.6541,,,,50.2282,,67.9819,18.3972,61.934,14.5919,18.3631,24.9449,14.716,42.774,,,,10.7617,,,,35.3608,18.4118,11.1347,,,5.08711,34.3292,25.3461,,27.2344,113.351,,76.9452,,13.8959
2022-07-27,,,,38.6227,10.8889,,,,,11.4625,,12.9062,10.2216,21.3095,16.6928,,,,50.3248,,68.2104,18.417,62.026,14.6334,18.4268,25.032,14.7588,42.8515,,,,10.7852,,,,35.4356,18.4762,11.17,,,5.09814,34.4149,25.3887,,27.2999,113.907,,77.3161,,13.9373
2022-07-28,,,,38.8461,10.9581,,,,,11.5099,,13.0232,10.2813,21.4548,16.7691,,,,50.679,,68.4385,18.4366,62.4578,14.7154,18.5735,25.2281,14.7874,43.084,,,,10.843,,,,35.6976,18.6048,11.2288,,,5.1199,34.6234,25.4951,,27.4594,114.683,,77.9075,,13.9787
2022-07-29,,,,38.899,10.9587,,,,,11.5217,,13.1206,10.2813,21.5534,16.8103,,,,50.7112,,68.6404,18.4403,62.8197,14.7298,18.5986,25.2499,14.8159,43.1356,,,,10.8564,,,,35.7291,18.6048,11.2406,,,5.13151,34.6698,25.5036,,27.4993,114.929,,77.9849,,13.9925
2022-07-30,,,,38.899,10.9587,,,,,11.5217,,13.1206,10.2813,21.5534,16.8103,,,,50.7112,,68.6404,18.4403,62.8197,14.7307,18.5986,25.2499,14.8159,43.1356,,,,10.8564,,,,35.7291,18.6048,11.2406,,,5.13151,34.6698,25.5036,,27.4993,114.929,,77.9888,,13.9925
2022-07-31,,,,38.899,,,,,,11.5217,,13.1206,10.2813,21.5534,16.8103,,,,50.7112,,68.6404,18.4403,62.8197,,18.5986,25.2499,14.8159,43.1356,,,,10.8564,,,,35.7291,18.6048,11.2406,,,5.13151,34.6698,25.5036,,,114.929,,,,13.9925
2022-08-01,,33.1726,10.3783,39.0787,11.019,22.6595,31.6238,13.711,18.126,11.5217,37.6567,13.0963,10.3052,21.5716,16.8867,40.377,71.4729,32.0211,51.001,114.895,68.832,18.4602,63.0826,14.802,18.6832,25.3742,14.8558,43.3659,12.8237,,10.4179,10.88,,27.6273,42.5267,35.879,18.7013,11.2523,66.6846,,5.15332,34.7398,25.5249,12.5953,27.6279,115.268,18.7962,78.2253,,13.9925
2022-08-02,,32.8289,10.3783,38.6837,10.8936,22.4475,31.3466,13.5598,17.936,11.4625,37.0694,12.9259,10.2336,21.4442,16.7565,39.9873,71.1106,31.9927,50.4536,113.603,68.2791,18.443,62.92,14.6404,18.435,25.0685,14.8701,42.9778,12.7285,,10.3047,10.7889,,27.5357,42.0191,35.5041,18.4762,11.1818,65.971,,5.09981,34.4381,25.4183,12.4904,27.3482,113.96,18.6397,77.1262,,13.9097
2022-08-03,,32.9711,10.3783,38.8192,10.9401,22.53,31.3486,13.6203,18.031,11.4625,37.2978,12.9746,10.2694,21.4442,16.8141,40.1245,71.2404,32.0613,50.7112,114.094,68.3218,18.4443,63.0979,14.7091,18.4989,25.1995,14.8558,43.133,12.7293,,10.3395,10.8125,,27.5371,42.1785,35.6541,18.5566,11.1935,66.2353,,5.12162,34.5077,25.4396,12.531,27.4456,114.298,18.6397,77.4244,,13.9097
2022-08-04,,33.0437,10.3783,38.9103,10.9636,22.5771,31.4553,13.6505,18.069,11.4862,37.3957,12.9015,10.2813,21.426,16.8529,40.2149,71.4297,32.1299,50.84,114.358,68.5506,18.464,63.2758,14.7371,18.5419,25.265,14.8701,43.2365,12.7576,,10.3629,10.8361,,27.5696,42.3771,35.7291,18.6048,11.217,66.4342,,5.13267,34.6237,25.4823,12.5584,27.5116,114.527,18.718,77.5756,,13.9511
2022-08-05,,32.7071,10.3783,38.5206,10.8497,22.3415,31.217,13.4993,17.879,11.427,36.9715,12.8772,10.1978,21.3532,16.7064,39.8323,71.1406,32.0044,50.2604,113.149,67.9233,18.4494,63.131,14.5755,18.3589,24.9811,14.7986,42.7967,12.6777,,10.2738,10.7565,,27.481,41.8745,35.3542,18.4118,11.1465,65.6555,,5.09051,34.3221,25.333,12.4422,27.2696,113.457,18.5419,76.7702,,13.8683
2022-08-06,,32.7071,10.3783,38.5206,10.8503,22.3415,31.217,13.4993,17.879,11.427,36.9715,12.8772,10.1978,21.3532,16.7064,39.8323,71.1406,32.0083,50.2604,113.149,67.9233,18.4494,63.131,14.5764,18.3589,24.9811,14.7986,42.7967,12.6777,,10.2738,10.7565,,27.481,41.8745,35.3542,18.4118,11.1465,65.6555,,5.09051,34.3221,25.333,12.4422,27.2696,113.457,18.5419,76.7742,,13.8683
2022-08-07,,32.7071,10.3783,38.5206,10.8509,22.3415,31.217,13.4993,17.879,11.427,36.9715,12.8772,10.1978,21.3532,16.7064,39.8323,71.1406,32.0122,50.2604,113.149,67.9233,18.4494,63.131,14.5773,18.3589,24.9811,14.7986,42.7967,12.6777,,10.2738,10.7565,,27.481,41.8745,35.3542,18.4118,11.1465,65.6555,,5.09051,34.3221,25.333,12.4422,27.2696,113.457,18.5419,76.7782,,13.8683
2022-08-08,,32.8493,10.3905,38.6999,10.8973,22.4475,31.2889,13.5598,17.974,11.4388,37.1346,12.9259,10.2336,21.3896,16.7639,40.01,71.3922,32.1132,50.518,113.653,68.2375,18.4506,63.3088,14.6459,18.4227,25.1122,14.8129,42.9778,12.7059,,10.2973,10.7929,,27.5135,42.0731,35.5041,18.5244,11.17,65.9847,,5.11232,34.4149,25.397,12.4961,27.367,113.795,18.6202,77.076,,13.8959
2022-08-09,,32.7834,10.3905,38.614,10.875,22.4004,31.256,13.5296,17.917,11.4152,37.0694,12.9502,10.2097,21.3714,16.7276,39.9258,71.3361,32.1171,50.357,113.376,68.0569,18.4519,63.3165,14.6062,18.4033,25.0466,14.7986,42.8743,12.6793,,10.2752,10.7706,,27.4839,41.9579,35.4291,18.4762,11.1582,65.7926,,5.10185,34.3453,25.3543,12.4706,27.3073,113.695,18.5615,77.0063,,13.8683
2022-08-10,,32.8216,10.4026,38.6607,10.8871,22.424,31.3282,13.5447,17.955,11.4388,37.1999,13.0963,10.2336,21.4624,16.7477,39.9725,71.6497,32.1534,50.4214,113.565,68.174,18.4716,63.5794,14.6342,18.4672,25.0903,14.8129,42.9002,12.7075,,10.2872,10.7828,,27.5164,42.0388,35.4666,18.4762,11.1818,65.9916,,5.10214,34.4149,25.3757,12.4847,27.3419,113.923,18.6006,77.231,,13.8959
2022-08-11,,32.6863,10.4026,38.4865,10.8419,22.318,31.2255,13.4993,17.86,11.4388,37.0694,13.1693,10.1858,21.4806,16.6926,39.801,71.6555,32.1896,50.1638,113.023,67.9187,18.4545,63.8401,14.5675,18.4062,24.9811,14.8129,42.7708,12.6672,,10.2196,10.772,,27.4869,41.8451,35.3167,18.3797,11.1818,65.669,,5.08091,34.3453,25.3757,12.4195,27.2193,113.494,18.5224,76.9407,,13.8683
2022-08-12,,32.8355,10.4148,38.6711,10.8769,22.4004,31.2665,13.5296,17.936,11.4388,37.1999,13.3153,10.2216,21.5534,16.7339,39.9412,71.8586,32.2582,50.3892,113.451,68.0729,18.4767,63.8628,14.609,18.452,25.0903,14.8129,42.8743,12.6833,,10.2557,10.7841,,27.5224,42.0094,35.4291,18.4601,11.2053,65.8678,,5.09254,34.4381,25.397,12.4621,27.3229,113.85,18.5615,77.1655,,13.8821
